 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
166,270.125600,18.949473,18.150088,129.128878,0.714156,1.044043,0.957815,0.868009
167,558.352400,27.431313,25.916236,124.677640,0.765122,1.058461,0.944768,0.911364
168,593.162400,28.770216,26.250683,94.366090,0.657600,1.095980,0.912426,0.904459
169,1617.968800,49.355242,41.739475,93.591915,0.671349,1.182460,0.845695,0.927374
170,967.718000,47.312081,26.042752,158.331195,0.655379,1.816708,0.550446,0.916282
171,395.441600,23.987140,20.990075,107.104091,0.764465,1.142785,0.875055,0.887500
172,399.618800,24.352914,20.893206,120.970936,0.722160,1.165590,0.857935,0.895476
173,671.136800,33.425629,25.564752,149.649502,0.663582,1.307489,0.764825,0.892593
174,1393.792400,52.829232,33.591850,151.780641,0.661249,1.572680,0.635857,0.903837
175,522.150000,26.814254,24.793605,30.281151,0.786671,1.081499,0.924643,0.910194
176,410.758000,23.533214,22.223625,99.493991,0.762196,1.058928,0.944351,0.900763
177,452.530000,25.431635,22.655998,5.335740,0.653503,1.122512,0.890859,0.886767
178,579.238400,27.572517,26.747984,129.248558,0.741179,1.030826,0.970096,0.913282
179,467.846400,24.842436,23.978347,154.999835,0.724778,1.036036,0.965217,0.903226
180,1574.804400,49.948868,40.143116,153.282094,0.671529,1.244270,0.803684,0.924775
181,537.466400,27.197435,25.161324,130.944917,0.769466,1.080922,0.925136,0.899767
182,605.694000,28.388265,27.165928,96.530437,0.635974,1.044995,0.956942,0.894142
183,692.022800,34.691968,25.398121,93.874084,0.707082,1.365927,0.732104,0.925512
184,421.897200,23.776979,22.592282,74.976144,0.821432,1.052438,0.950175,0.891176
185,136.455200,13.607341,12.768119,73.661268,0.749806,1.065728,0.938326,0.844828
186,1336.704000,43.631248,39.007465,24.737654,0.664368,1.118536,0.894026,0.922190
187,292.404000,19.822225,18.781965,155.372367,0.589420,1.055386,0.947520,0.825147
188,1143.160400,52.056931,27.960101,68.963428,0.587568,1.861829,0.537106,0.894823
189,324.429200,21.146707,19.533826,28.177214,0.780342,1.082569,0.923729,0.889313
190,569.491600,29.009678,24.995080,128.214583,0.714541,1.160616,0.861612,0.910913
191,176.834800,15.346759,14.671049,122.176391,0.619166,1.046057,0.955971,0.819355
192,13.924000,5.352613,3.312137,166.325062,0.535857,1.616061,0.618789,0.606061
193,853.541200,38.483567,28.239649,34.588054,0.604847,1.362749,0.733811,0.888406
194,314.682400,21.771055,18.403614,83.363019,0.691559,1.182977,0.845325,0.875969
195,297.973600,19.875915,19.088015,111.073234,0.684727,1.041277,0.960359,0.875256
196,609.871200,31.056324,25.003350,101.752655,0.609179,1.242087,0.805097,0.883065
197,370.378400,22.774970,20.706083,128.865393,0.664746,1.099917,0.909160,0.880795
198,130.885600,13.879337,12.006965,172.117644,0.749531,1.155940,0.865096,0.820961
199,588.985200,31.234297,24.009481,137.008186,0.701414,1.300915,0.768690,0.904813
200,323.036800,22.193186,18.532861,174.376190,0.776993,1.197505,0.835070,0.888889
201,568.099200,28.834905,25.085096,132.027881,0.752040,1.149484,0.869956,0.910714
202,1566.450000,61.810585,32.267387,120.008087,0.622893,1.915575,0.522037,0.909458
203,1739.107600,63.508478,34.866220,38.313017,0.670530,1.821490,0.549001,0.908033
204,391.264400,23.766830,20.960865,129.237938,0.651168,1.133867,0.881938,0.872671
205,643.288800,31.574867,25.940275,101.076546,0.696537,1.217214,0.821548,0.896217
206,444.175600,24.953803,22.663557,179.922215,0.742089,1.101054,0.908221,0.903683
207,453.922400,25.833329,22.372337,80.014150,0.777912,1.154700,0.866026,0.894376
208,512.403200,30.628969,21.300489,164.266385,0.716715,1.437947,0.695436,0.895377
209,405.188400,24.584697,20.984676,0.978098,0.781008,1.171555,0.853567,0.909375
210,569.491600,27.282483,26.577465,72.271175,0.691294,1.026527,0.974159,0.911929
211,453.922400,25.782712,22.416259,104.743536,0.694350,1.150179,0.869430,0.909344
212,949.616800,45.236296,26.728308,75.912208,0.630262,1.692449,0.590860,0.904509
213,569.491600,30.940461,23.435307,127.964155,0.734699,1.320250,0.757432,0.895947
214,219.999200,17.953780,15.601822,146.680048,0.691146,1.150749,0.868999,0.849462
215,793.668000,33.915879,29.795173,42.939150,0.702819,1.138301,0.878502,0.907643
216,183.796800,16.356609,14.307205,97.975645,0.674304,1.143243,0.874705,0.835443
217,739.364400,31.292011,30.083972,158.511932,0.696460,1.040156,0.961395,0.909247
218,1761.386000,53.138263,42.204359,104.935243,0.570427,1.259070,0.794237,0.887408
219,1294.932000,60.522489,27.242082,157.882560,0.539819,2.221654,0.450115,0.892514
220,416.327600,23.973894,22.110916,118.261443,0.830681,1.084256,0.922291,0.914373
221,497.086800,26.563241,23.826557,176.537583,0.812078,1.114859,0.896975,0.903797
222,1353.412800,56.935304,30.266260,45.751168,0.633150,1.881148,0.531590,0.908411
223,407.973200,24.342989,21.338695,122.975081,0.780828,1.140791,0.876585,0.883861
224,203.290400,17.784161,14.554377,114.924171,0.630555,1.221912,0.818390,0.829545
225,423.289600,24.866943,21.673314,111.101045,0.676356,1.147353,0.871571,0.869814
226,655.820400,31.150186,26.806147,88.237405,0.663225,1.162054,0.860545,0.889518
227,1499.614800,54.548010,35.003456,129.043593,0.726271,1.558361,0.641700,0.920513
228,355.062000,22.008753,20.540872,165.059599,0.696258,1.071462,0.933305,0.886957
229,549.998000,28.453870,24.611036,122.212609,0.660179,1.156143,0.864945,0.877778
230,522.150000,27.025532,24.599775,86.719728,0.796630,1.098609,0.910242,0.912409
231,930.123200,38.259739,30.953416,53.959341,0.758557,1.236043,0.809034,0.922015
232,172.657600,15.808993,13.905660,100.499798,0.618736,1.136875,0.879604,0.813115
233,407.973200,23.475967,22.126783,33.591322,0.744469,1.060975,0.942529,0.901538
234,345.315200,21.809557,20.159463,152.637919,0.706285,1.081852,0.924341,0.887299
235,499.871600,26.993927,23.577758,107.488178,0.746473,1.144889,0.873447,0.904282
236,288.226800,20.588288,17.824783,58.432146,0.576809,1.155037,0.865773,0.834677
237,543.036000,27.052673,25.558099,63.845838,0.754994,1.058478,0.944753,0.908033
238,370.378400,22.188624,21.253253,109.153399,0.698961,1.044011,0.957845,0.873563
239,380.125200,23.135154,20.920131,159.518897,0.688891,1.105880,0.904257,0.890701
240,543.036000,28.475967,24.280647,106.600652,0.754994,1.172785,0.852672,0.908033
241,588.985200,28.163928,26.626941,140.521600,0.733055,1.057723,0.945427,0.905782
242,254.809200,19.731091,16.442737,78.415629,0.637021,1.199988,0.833342,0.861176
243,243.670000,18.510607,16.760675,95.928178,0.549617,1.104407,0.905463,0.841346
244,303.543200,20.182909,19.149034,49.812404,0.793161,1.053991,0.948775,0.900826
245,438.606000,24.914020,22.415110,2.233067,0.866269,1.111483,0.899699,0.945946
246,392.656800,28.291048,17.671532,169.387171,0.719425,1.600939,0.624633,0.918567
247,332.783600,27.303884,15.518424,175.765814,0.578015,1.759450,0.568360,0.898496
248,285.442000,24.100640,15.079933,0.947066,0.653831,1.598193,0.625707,0.895197
249,225.568800,23.102093,12.431909,175.469824,0.618838,1.858290,0.538129,0.907563
250,260.378800,26.572726,12.476122,179.219906,0.664756,2.129887,0.469509,0.928040
251,158.733600,23.064591,8.762605,178.079903,0.558912,2.632161,0.379916,0.890625
