wl(nm)	eps1	              eps2
1653	-132.963227283001	13.7384258545323
1654	-133.143003127226	13.7674570396937
1655	-133.322903407118	13.7965591315344
1656	-133.502928128463	13.8257322683638
1657	-133.683077297048	13.8549765884913
1658	-133.863350918661	13.8842922302264
1659	-134.043748999089	13.9136793318786
1660	-134.224271544119	13.9431380317572
1661	-134.404918559538	13.9726684681719
1662	-134.585690051135	14.0022707794319
1663	-134.766586024695	14.0319451038468
1664	-134.947606486007	14.061691579726
1665	-135.128751440857	14.091510345379
1666	-135.310020895032	14.1214015391152
1667	-135.491414854321	14.151365299244
1668	-135.67293332451	14.181401764075
1669	-135.854576311387	14.2115110719176
1670	-136.036343820739	14.2416933610813
1671	-136.218235858352	14.2719487698754
1672	-136.400252430015	14.3022774366095
1673	-136.582393541515	14.3326794995929
1674	-136.764659198638	14.3631550971353
1675	-136.947049407173	14.3937043675459
1676	-137.129564172906	14.4243274491343
1677	-137.312203501624	14.4550244802099
1678	-137.494967399116	14.4857955990821
1679	-137.677855871168	14.5166409440605
1680	-137.860868923567	14.5475606534545
1681	-138.044006562101	14.5785548655735
1682	-138.227268792556	14.6096237187269
1683	-138.410655620721	14.6407673512243
1684	-138.594167052383	14.6719859013751
1685	-138.777803093328	14.7032795074888
1686	-138.961563749344	14.7346483078747
1687	-139.145449026219	14.7660924408424
1688	-139.329458929739	14.7976120447013
1689	-139.513593465692	14.8292072577608
1690	-139.697852639865	14.8608782183304
1691	-139.882236458045	14.8926250647196
1692	-140.066744926019	14.9244479352379
1693	-140.251378049576	14.9563469681946
1694	-140.436135834502	14.9883223018992
1695	-140.621018286584	15.0203740746612
1696	-140.806025411609	15.05250242479
1697	-140.991157215366	15.0847074905951
1698	-141.176413703641	15.116989410386
1699	-141.361794882221	15.149348322472
1700	-141.547300756893	15.1817843651627
1701	-141.732931333446	15.2142976767675
1702	-141.918686617666	15.2468883955958
1703	-142.10456661534	15.2795566599572
1704	-142.290571332256	15.312302608161
1705	-142.476700774201	15.3451263785167
1706	-142.662954946962	15.3780281093338
1707	-142.849333856327	15.4110079389217
1708	-143.035837508082	15.4440660055898
1709	-143.222465908016	15.4772024476478
1710	-143.409219061914	15.5104174034048
1711	-143.596096975565	15.5437110111706
1712	-143.783099654756	15.5770834092544
1713	-143.970227105274	15.6105347359657
1714	-144.157479332907	15.6440651296141
1715	-144.344856343441	15.6776747285088
1716	-144.532358142664	15.7113636709595
1717	-144.719984736363	15.7451320952756
1718	-144.907736130325	15.7789801397664
1719	-145.095612330338	15.8129079427416
1720	-145.283613342189	15.8469156425104
1721	-145.471739171665	15.8810033773824
1722	-145.659989824553	15.915171285667
1723	-145.848365306641	15.9494195056738
1724	-146.036865623716	15.983748175712
1725	-146.225490781565	16.0181574340912
1726	-146.414240785976	16.0526474191209
1727	-146.603115642735	16.0872182691104
1728	-146.79211535763	16.1218701223693
1729	-146.981239936449	16.156603117207
1730	-147.170489384978	16.191417391933
1731	-147.359863709005	16.2263130848566
1732	-147.549362914316	16.2612903342874
1733	-147.7389870067	16.2963492785349
1734	-147.928735991944	16.3314900559084
1735	-148.118609875835	16.3667128047174
1736	-148.308608664159	16.4020176632714
1737	-148.498732362705	16.4374047698798
1738	-148.688980977259	16.4728742628521
1739	-148.87935451361	16.5084262804977
1740	-149.069852977543	16.5440609611261
1741	-149.260476374847	16.5797784430468
1742	-149.451224711308	16.6155788645691
1743	-149.642097992714	16.6514623640026
1744	-149.833096224853	16.6874290796567
1745	-150.024219413511	16.7234791498409
1746	-150.215467564475	16.7596127128646
1747	-150.406840683534	16.7958299070372
1748	-150.598338776474	16.8321308706682
1749	-150.789961849082	16.8685157420671
1750	-150.981709907146	16.9049846595434
1751	-151.173582956452	16.9415377614064
1752	-151.36558100279	16.9781751859657
1753	-151.557704051944	17.0148970715306
1754	-151.749952109704	17.0517035564106
1755	-151.942325181855	17.0885947789153
1756	-152.134823274186	17.125570877354
1757	-152.327446392483	17.1626319900362
1758	-152.520194542534	17.1997782552714
1759	-152.713067730126	17.2370098113689
1760	-152.906065961047	17.2743267966384
1761	-153.099189241083	17.3117293493891
1762	-153.292437576022	17.3492176079306
1763	-153.485810971651	17.3867917105723
1764	-153.679309433757	17.4244517956237
1765	-153.872932968129	17.4621980013942
1766	-154.066681580552	17.5000304661933
1767	-154.260555276814	17.5379493283304
1768	-154.454554062702	17.5759547261151
1769	-154.648677944005	17.6140467978566
1770	-154.842926926508	17.6522256818646
1771	-155.037301015999	17.6904915164484
1772	-155.231800218266	17.7288444399175
1773	-155.426424539096	17.7672845905813
1774	-155.621173984276	17.8058121067494
1775	-155.816048559593	17.8444271267311
1776	-156.011048270834	17.883129788836
1777	-156.206173123787	17.9219202313734
1778	-156.40142312424	17.9607985926528
1779	-156.596798277978	17.9997650109838
1780	-156.79229859079	18.0388196246756
1781	-156.987924068463	18.0779625720378
1782	-157.183674716784	18.1171939913799
1783	-157.379550541541	18.1565140210113
1784	-157.57555154852	18.1959227992414
1785	-157.771677743509	18.2354204643797
1786	-157.967929132295	18.2750071547356
1787	-158.164305720665	18.3146830086187
1788	-158.360807514407	18.3544481643383
1789	-158.557434519308	18.3943027602039
1790	-158.754186741155	18.434246934525
1791	-158.951064185736	18.4742808256111
1792	-159.148066858837	18.5144045717714
1793	-159.345194766246	18.5546183113157
1794	-159.542447913751	18.5949221825532
1795	-159.739826307138	18.6353163237934
1796	-159.937329952194	18.6758008733458
1797	-160.134958854708	18.7163759695199
1798	-160.332713020466	18.757041750625
1799	-160.530592455256	18.7977983549707
1800	-160.728597164864	18.8386459208664
1801	-160.926727155078	18.8795845866216
1802	-161.124982431686	18.9206144905457
1803	-161.323363000474	18.9617357709481
1804	-161.52186886723	19.0029485661383
1805	-161.720500037741	19.0442530144258
1806	-161.919256517795	19.0856492541201
1807	-162.118138313178	19.1271374235305
1808	-162.317145429678	19.1687176609665
1809	-162.516277873082	19.2103901047377
1810	-162.715535649178	19.2521548931533
1811	-162.914918763752	19.294012164523
1812	-163.114427222592	19.3359620571561
1813	-163.314061031485	19.3780047093621
1814	-163.513820196219	19.4201402594504
1815	-163.713704722581	19.4623688457306
1816	-163.913714616357	19.504690606512
1817	-164.113849883336	19.5471056801041
1818	-164.314110529304	19.5896142048164
1819	-164.514496560049	19.6322163189583
1820	-164.715007981358	19.6749121608393
1821	-164.915644799018	19.7177018687688
1822	-165.116407018817	19.7605855810563
1823	-165.317294646541	19.8035634360112
1824	-165.518307687979	19.846635571943
1825	-165.719446148917	19.8898021271612
1826	-165.920710035142	19.9330632399751
1827	-166.122099352443	19.9764190486943
1828	-166.323614106605	20.0198696916282
1829	-166.525254303417	20.0634153070863
1830	-166.727019948666	20.1070560333779
1831	-166.928911048138	20.1507920088127
1832	-167.130927607621	20.1946233716999
1833	-167.333069632903	20.2385502603491
1834	-167.535337129771	20.2825728130697
1835	-167.737730104012	20.3266911681712
1836	-167.940248561412	20.3709054639631
1837	-168.14289250776	20.4152158387547
1838	-168.345661948843	20.4596224308555
1839	-168.548556890448	20.5041253785751
1840	-168.751577338362	20.5487248202228
1841	-168.954723298373	20.5934208941081
1842	-169.157994776267	20.6382137385404
1843	-169.361391777833	20.6831034918292
1844	-169.564914308856	20.728090292284
1845	-169.768562375126	20.7731742782142
1846	-169.972335982428	20.8183555879293
1847	-170.17623513655	20.8636343597387
1848	-170.380259843279	20.9090107319519
1849	-170.584410108403	20.9544848428783
1850	-170.788685937709	21.0000568308274
1851	-170.993087336984	21.0457268341086
1852	-171.197614312016	21.0914949910314
1853	-171.402266868591	21.1373614399052
1854	-171.607045012497	21.1833263190395
1855	-171.811948749521	21.2293897667438
1856	-172.01697808545	21.2755519213275
1857	-172.222133026072	21.3218129211
1858	-172.427413577175	21.3681729043709
1859	-172.632819744544	21.4146320094495
1860	-172.838351533968	21.4611903746453
1861	-173.044008951233	21.5078481382678
1862	-173.249792002128	21.5546054386264
1863	-173.455700692439	21.6014624140306
1864	-173.661735027953	21.6484192027898
1865	-173.867895014458	21.6954759432135
1866	-174.074180657741	21.7426327736112
1867	-174.280591963589	21.7898898322922
1868	-174.48712893779	21.8372472575661
1869	-174.693791586131	21.8847051877422
1870	-174.900579914399	21.9322637611302
1871	-175.107493928381	21.9799231160393
1872	-175.314533633865	22.0276833907791
1873	-175.521699036638	22.075544723659
1874	-175.728990142486	22.1235072529884
1875	-175.936406957199	22.1715711170769
1876	-176.143949486561	22.2197364542339
1877	-176.351617736362	22.2680034027688
1878	-176.559411712388	22.316372100991
1879	-176.767331420426	22.3648426872101
1880	-176.975376866264	22.4134152997355
1881	-177.183548055689	22.4620900768766
1882	-177.391844994488	22.5108671569429
1883	-177.600267688449	22.5597466782439
1884	-177.808816143359	22.6087287790889
1885	-178.017490365004	22.6578135977876
1886	-178.226290359173	22.7070012726492
1887	-178.435216131652	22.7562919419833
1888	-178.644267688229	22.8056857440993
1889	-178.853445034691	22.8551828173066
1890	-179.062748176825	22.9047832999148
1891	-179.272177120419	22.9544873302333
1892	-179.48173187126	23.0042950465715
1893	-179.691412435134	23.0542065872389
1894	-179.901218817831	23.1042220905449
1895	-180.111151025135	23.154341694799
1896	-180.321209062836	23.2045655383106
1897	-180.53139293672	23.2548937593893
1898	-180.741702652574	23.3053264963444
1899	-180.952138216186	23.3558638874854
1900	-181.162699633342	23.4065060711218
1901		
